Id,HomeTeamNumberOfSeasonsInPL,HomeTeamIsFromBigSix,HomeTeamIsNewInPL,HomeTeamRedCardsInLastMatch,HomeTeamCurrentSeasonPointsPerMatchHome,HomeTeamCurrentSeasonDrawsPerMatch,HomeTeamCurrentSeasonDrawsPerMatchHome,HomeTeamCurrentSeasonLosesPerMatch,HomeTeamCurrentSeasonGoalsScoredPerMatchHome,HomeTeamCurrentSeasonGoalsConcededPerMatch,HomeTeamCurrentSeasonGoalsConcededPerMatchHome,HomeTeamCurrentSeasonCleanSheatsPerMatch,HomeTeamCurrentSeasonCleanSheatsPerMatchHome,HomeTeamLastSeasonDrawsPerMatch,HomeTeamLastSeasonDrawsPerMatchHome,HomeTeamLastSeasonGoalsConcededPerMatchHome,HomeTeamLastSeasonCleanSheatsPerMatch,HomeTeamLast3SeasonsDrawsPerMatchHome,HomeTeamLast6SeasonsDrawsPerMatchHome,HomeTeamLast9SeasonsDrawsPerMatch,HomeTeamLast9SeasonsGoalsScoredPerMatch,HomeTeamLast5MatchesPointsPerMatch,HomeTeamLast5MatchesDrawsPerMatch,HomeTeamLast5MatchesGoalsScoredPerMatch,HomeTeamLast5MatchesGoalsConcededPerMatch,HomeTeamLast5MatcheCleanSheatsPerMatch,HomeTeamLastH2HMAtchGoalsScoredHome,HomeTeamLastH2HMatchGoalsConcededHome,HomeTeamLast4H2HMatchesWinsPerMatchHome,HomeTeamLast4H2HMatchesDrawsPerMatchHome,HomeTeamLast4H2HMatchesLosesPerMatchHome,HomeTeamLast4H2HMatchesGoalsScoredPerMatchHome,HomeTeamLast4H2HMatchesCleanSheatsPerMatchHome,HomeTeamLastH2HMatchResultHome,AwayTeamNumberOfSeasonsInPL,AwayTeamIsFromBigSix,AwayTeamIsNewInPL,AwayTeamRedCardsInLastMatch,AwayTeamCurrentSeasonPointsPerMatchAaway,AwayTeamCurrentSeasonDrawsPerMatch,AwayTeamCurrentSeasonDrawsPerMatchAway,AwayTeamCurrentSeasonLosesPerMatch,AwayTeamCurrentSeasonLosesPerMatchAway,AwayTeamCurrentSeasonGoalsScoredPerMatchAway,AwayTeamCurrentSeasonGoalsConcededPerMatch,AwayTeamCurrentSeasonGoalsConcededPerMatchAway,AwayTeamCurrentSeasonCleanSheatsPerMatch,AwayTeamCurrentSeasonCleanSheatsPerMatchAway,AwayTeamLastSeasonDrawsPerMatch,AwayTeamLastSeasonDrawsPerMatchAway,AwayTeamLastSeasonGoalsConcededPerMatchAway,AwayTeamLastSeasonCleanSheatsPerMatch,AwayTeamLast3SeasonsDrawsPerMatchAway,AwayTeamLast6SeasonsDrawsPerMatchAway,AwayTeamLast6SeasonsLosesPerMatch,AwayTeamLast9SeasonsDrawsPerMatch,AwayTeamLast5MatchesPointsPerMatch,AwayTeamLast5MatchesDrawsPerMatch,AwayTeamLast5MatchesGoalsScoredPerMatch,AwayTeamLast5MatchesGoalsConcededPerMatch,AwayTeamLast5MatcheCleanSheatsPerMatch,AwayTeamLast4H2HMatchesGoalsScoredPerMatchAway,AwayTeamLast4H2HMatchesCleanSheatsPerMatchAway,AwayTeamLastH2HMatchResultAway,FullTimeResult
1787,0.78571428571429,0,0,1,1.3846153846154,0.23076923076923,0.23076923076923,0.34615384615385,1.0769230769231,1.6923076923077,1.6923076923077,0.23076923076923,0.38461538461538,0.36842105263158,0.36842105263158,1.3684210526316,0.28947368421053,0.24561403508772,0.28289473684211,0.27033492822967,1.2129186602871,1.6,0.4,1.8,1.8,0,2,1,0.5,0,0.5,1.25,0,W,1,1,0,0,2.0769230769231,0.11538461538462,0.23076923076923,0.76923076923077,0,1.4615384615385,0.73076923076923,0.84615384615385,0.5,0.46153846153846,0.36842105263158,0.26315789473684,1.2105263157895,0.23684210526316,0.24561403508772,0.26315789473684,0.20614035087719,0.23391812865497,2.2,0.4,2,0.8,0.2,1.5,0.5,L,A
1788,1,1,0,0,2.0833333333333,0.15384615384615,0.33333333333333,0.65384615384615,1.9166666666667,1.1153846153846,1.0833333333333,0.26923076923077,0.16666666666667,0.23684210526316,0.10526315789474,1.1052631578947,0.42105263157895,0.10526315789474,0.12280701754386,0.20760233918129,1.9035087719298,2.6,0.2,2.4,0.6,0.6,4,0,0.75,0,0.25,2,0.75,W,0.64285714285714,0,0,0,0.92307692307692,0.2962962962963,0.23076923076923,0.33333333333333,0,1.0769230769231,1.4814814814815,1.9230769230769,0.2962962962963,0.15384615384615,0.23684210526316,0.26315789473684,1.6315789473684,0.26315789473684,0.28070175438596,0.2719298245614,0.39473684210526,0.26555023923445,1.4,0.2,0.8,1.2,0.4,0.25,0.25,L,D
1789,0.14285714285714,0,0,1,1.3846153846154,0.22222222222222,0.23076923076923,0.25925925925926,1.6153846153846,1.9259259259259,1.6153846153846,0.22222222222222,0.30769230769231,0.23684210526316,0.26315789473684,1.7894736842105,0.18421052631579,0.25563909774436,0.30263157894737,0.24631578947368,1.0884210526316,0.2,0.2,1,2.6,0,1,3,0,0,1,1,0,L,0.78571428571429,0,0,0,1.1538461538462,0.22222222222222,0.23076923076923,0.33333333333333,0,1.6153846153846,1.7037037037037,1.6923076923077,0.22222222222222,0.076923076923077,0.36842105263158,0.36842105263158,1.3157894736842,0.28947368421053,0.31578947368421,0.26315789473684,0.42434210526316,0.27033492822967,1,0.4,1.4,2,0,3,0,W,H
1790,1,0,0,0,2.1538461538462,0.2962962962963,0.30769230769231,0.44444444444444,2.0769230769231,1.1111111111111,0.76923076923077,0.33333333333333,0.38461538461538,0.36842105263158,0.26315789473684,1.5789473684211,0.26315789473684,0.26315789473684,0.2719298245614,0.31578947368421,1.4444444444444,1.6,0.4,2.2,1.4,0.4,0,1,0.25,0.5,0.25,0.5,0.5,L,0.71428571428571,0,0,0,1.0769230769231,0.25925925925926,0.38461538461538,0.40740740740741,0,0.92307692307692,1.2592592592593,1.3076923076923,0.18518518518519,0.076923076923077,0.34210526315789,0.42105263157895,1.1578947368421,0.28947368421053,0.36842105263158,0.29824561403509,0.42105263157895,0.25506072874494,1.6,0.4,1.2,1.2,0.2,0.5,0.75,W,H
1791,0.35714285714286,0,1,0,1.2307692307692,0.22222222222222,0.30769230769231,0.18518518518519,1.3076923076923,1.962962962963,1.6923076923077,0.11111111111111,0.076923076923077,0.21929824561404,0.28070175438596,1.4561403508772,0.20175438596491,0.26315789473684,0.31203007518797,0.2590027700831,1.1260387811634,1,0.4,0.8,1.2,0.4,0,1,0.5,0,0.5,0.5,0.5,L,0.42857142857143,0,0,0,0.76923076923077,0.11111111111111,0.076923076923077,0.2962962962963,0,1.0769230769231,2.1851851851852,2.2307692307692,0.14814814814815,0.076923076923077,0.28947368421053,0.26315789473684,1.6842105263158,0.23684210526316,0.21052631578947,0.23026315789474,0.40789473684211,0.25696594427245,1.8,0,1.8,1.6,0.2,0.5,0.5,W,H
1792,1,1,0,0,2.3076923076923,0.25925925925926,0.23076923076923,0.55555555555556,2.6153846153846,1.2592592592593,0.92307692307692,0.25925925925926,0.30769230769231,0.31578947368421,0.42105263157895,1.1578947368421,0.28947368421053,0.24561403508772,0.28947368421053,0.26023391812865,1.7485380116959,1.4,0.2,1.4,1.4,0.2,2,0,1,0,0,3,1,W,0.21428571428571,0,1,0,0.15384615384615,0.14814814814815,0.15384615384615,0.33333333333333,0,0.61538461538462,1.4814814814815,2.1538461538462,0.22222222222222,0.076923076923077,0.21929824561404,0.15789473684211,1.7719298245614,0.20175438596491,0.18045112781955,0.20394736842105,0.47697368421053,0.24485125858124,1,0.4,1.2,1.4,0.2,0,0,L,H
1793,0.14285714285714,0,0,0,1.5,0.21428571428571,0.21428571428571,0.28571428571429,1.7142857142857,1.9285714285714,1.6428571428571,0.21428571428571,0.28571428571429,0.23684210526316,0.26315789473684,1.7894736842105,0.18421052631579,0.25563909774436,0.30263157894737,0.24631578947368,1.0884210526316,0.8,0.2,1.6,2.6,0,3,2,1,0,0,3,0,W,0.42857142857143,0,0,0,0.71428571428571,0.10714285714286,0.071428571428571,0.28571428571429,0,1.0714285714286,2.1785714285714,2.2142857142857,0.14285714285714,0.071428571428571,0.28947368421053,0.26315789473684,1.6842105263158,0.23684210526316,0.21052631578947,0.23026315789474,0.40789473684211,0.25696594427245,1.2,0,1.6,1.8,0.2,2,0,L,H
1794,0.35714285714286,0,0,0,0.76923076923077,0.14814814814815,0.076923076923077,0.25925925925926,1.0769230769231,1.7037037037037,1.5384615384615,0.14814814814815,0.15384615384615,0.23684210526316,0.15789473684211,1.2105263157895,0.21052631578947,0.15789473684211,0.29385964912281,0.25187969924812,1.1140350877193,1.8,0,1,1,0.6,1,2,0,0,1,1,0,L,0.21428571428571,0,0,0,0.92307692307692,0.25925925925926,0.23076923076923,0.2962962962963,0,0.92307692307692,1.7407407407407,1.8461538461538,0.14814814814815,0.15384615384615,0.23684210526316,0.15789473684211,1.6315789473684,0.28947368421053,0.16541353383459,0.19736842105263,0.48190789473684,0.24631578947368,1.4,0.2,1.6,1.8,0,2,0,W,H
1795,1,0,0,0,2.2142857142857,0.28571428571429,0.28571428571429,0.46428571428571,2.1428571428571,1.0714285714286,0.71428571428571,0.35714285714286,0.42857142857143,0.36842105263158,0.26315789473684,1.5789473684211,0.26315789473684,0.26315789473684,0.2719298245614,0.31578947368421,1.4444444444444,2,0.2,2.6,1.2,0.6,1,1,0.75,0.25,0,2.5,0.25,D,0.35714285714286,0,1,0,0.35714285714286,0.21428571428571,0.14285714285714,0.21428571428571,0,0.5,1.9285714285714,2.2142857142857,0.10714285714286,0.14285714285714,0.21929824561404,0.15789473684211,1.7719298245614,0.20175438596491,0.18947368421053,0.21052631578947,0.46804511278195,0.2590027700831,1.4,0.2,1.2,1.4,0.2,0.75,0,D,H
1796,0.64285714285714,0,0,0,1.6428571428571,0.32142857142857,0.35714285714286,0.32142857142857,1.2857142857143,1.4285714285714,1.0714285714286,0.32142857142857,0.42857142857143,0.23684210526316,0.21052631578947,1.2631578947368,0.26315789473684,0.2280701754386,0.28070175438596,0.26555023923445,1.0143540669856,1.4,0.2,0.6,1,0.6,1,0,0.5,0,0.5,1,0.25,W,1,1,0,0,2.1428571428571,0.11111111111111,0.21428571428571,0.77777777777778,0,1.5,0.74074074074074,0.85714285714286,0.48148148148148,0.42857142857143,0.36842105263158,0.26315789473684,1.2105263157895,0.23684210526316,0.24561403508772,0.26315789473684,0.20614035087719,0.23391812865497,2.2,0.4,2,1,0,2,0.5,L,A
1797,0.78571428571429,0,0,0,0.85714285714286,0.14814814814815,0.21428571428571,0.18518518518519,1,1.8518518518519,1.8571428571429,0.14814814814815,0.21428571428571,0.31578947368421,0.31578947368421,1.0526315789474,0.18421052631579,0.29824561403509,0.32456140350877,0.28654970760234,1.0789473684211,0.8,0.2,0.8,1.6,0.4,2,0,1,0,0,2,0.5,W,0.21428571428571,0,1,0,0.14285714285714,0.14285714285714,0.14285714285714,0.32142857142857,0,0.64285714285714,1.5,2.1428571428571,0.21428571428571,0.071428571428571,0.21929824561404,0.15789473684211,1.7719298245614,0.20175438596491,0.18045112781955,0.20394736842105,0.47697368421053,0.24485125858124,0.4,0.4,1.2,1.8,0,0.5,0,L,D
1798,0.71428571428571,0,0,0,1.8571428571429,0.25,0.14285714285714,0.39285714285714,1.7142857142857,1.3214285714286,1.2142857142857,0.17857142857143,0.28571428571429,0.34210526315789,0.26315789473684,1.3684210526316,0.28947368421053,0.31578947368421,0.2719298245614,0.25506072874494,1.0506072874494,1.4,0.2,1,1.6,0.2,2,1,0.25,0.25,0.5,1,0,W,1,1,0,0,1.6153846153846,0.19230769230769,0.23076923076923,0.57692307692308,0,2.2307692307692,1.1923076923077,1.3846153846154,0.30769230769231,0.23076923076923,0.28947368421053,0.36842105263158,1.3157894736842,0.47368421052632,0.2280701754386,0.24561403508772,0.20175438596491,0.24561403508772,1.2,0,1.4,1.8,0.2,1.25,0.25,L,H
1799,0.78571428571429,0,0,0,1.2857142857143,0.21428571428571,0.21428571428571,0.32142857142857,1.0714285714286,1.75,1.7142857142857,0.21428571428571,0.35714285714286,0.36842105263158,0.36842105263158,1.3684210526316,0.28947368421053,0.24561403508772,0.28289473684211,0.27033492822967,1.2129186602871,1,0.4,1.8,1.8,0,1,2,0.5,0,0.5,1.5,0.5,L,0.28571428571429,0,0,0,0.23076923076923,0.22222222222222,0.23076923076923,0.25925925925926,0,0.61538461538462,1.6666666666667,2.0769230769231,0.18518518518519,0.076923076923077,0.31578947368421,0.31578947368421,0.94736842105263,0.39473684210526,0.2,0.21428571428571,0.44360902255639,0.25057208237986,1.2,0,1.2,1.6,0,1,0,W,A
1800,1,1,0,0,2,0.18518518518519,0.38461538461538,0.62962962962963,1.7692307692308,1.0740740740741,1,0.2962962962963,0.23076923076923,0.23684210526316,0.10526315789474,1.1052631578947,0.42105263157895,0.10526315789474,0.12280701754386,0.20760233918129,1.9035087719298,2.6,0.2,2,0.2,0.8,1,4,0.5,0.25,0.25,2,0,L,1,1,0,0,1.5714285714286,0.25,0.28571428571429,0.57142857142857,0,1.7142857142857,1.25,1.5714285714286,0.25,0.21428571428571,0.31578947368421,0.21052631578947,1.4736842105263,0.28947368421053,0.21052631578947,0.20175438596491,0.28508771929825,0.26023391812865,1.8,0,1.6,1.4,0.2,2,0,W,D
1801,0.5,0,1,0,1,0.37037037037037,0.30769230769231,0.14814814814815,0.84615384615385,1.1111111111111,1.0769230769231,0.2962962962963,0.38461538461538,0.21929824561404,0.28070175438596,1.4561403508772,0.20175438596491,0.26315789473684,0.30116959064327,0.25171624713959,1.1086956521739,0.4,0.4,0.2,1,0.2,0,2,0.25,0.25,0.5,1.75,0,L,1,1,0,0,2,0.38461538461538,0.25,0.5,0,1.5833333333333,0.84615384615385,1,0.38461538461538,0.41666666666667,0.23684210526316,0.21052631578947,1.3684210526316,0.47368421052632,0.28070175438596,0.29824561403509,0.19298245614035,0.18421052631579,1.8,0.6,1.4,0.4,0.6,1.75,0.25,W,A
1802,1,1,0,0,2.7142857142857,0.2962962962963,0.14285714285714,0.59259259259259,2.3571428571429,0.74074074074074,0.5,0.44444444444444,0.64285714285714,0.34210526315789,0.31578947368421,0.78947368421053,0.34210526315789,0.21052631578947,0.25438596491228,0.25438596491228,1.5994152046784,2,0.2,1.6,0.8,0.6,1,2,0.75,0,0.25,1.5,0.5,L,0.5,0,0,0,1.0714285714286,0.23076923076923,0.21428571428571,0.34615384615385,0,1.2857142857143,1.3076923076923,1.4285714285714,0.34615384615385,0.28571428571429,0.23684210526316,0.31578947368421,1,0.31578947368421,0.2280701754386,0.23684210526316,0.39736842105263,0.25346260387812,1.8,0,2.6,1.6,0.4,1,0,W,H
1803,0.21428571428571,0,1,0,2.0714285714286,0.17241379310345,0.14285714285714,0.31034482758621,1.5714285714286,1.448275862069,0.85714285714286,0.24137931034483,0.35714285714286,0.21929824561404,0.28070175438596,1.4561403508772,0.20175438596491,0.26315789473684,0.30592105263158,0.24485125858124,1.0926773455378,0.6,0.6,1,1.4,0.2,0,0,0.5,0.5,0,2,0.5,D,1,1,0,0,1.3846153846154,0.28571428571429,0.46153846153846,0.60714285714286,0,1.5384615384615,0.75,1,0.42857142857143,0.23076923076923,0.34210526315789,0.36842105263158,1.0526315789474,0.34210526315789,0.24561403508772,0.25438596491228,0.23684210526316,0.25438596491228,2.4,0,2,1,0.4,1,0.5,D,A
1804,1,1,0,0,2.7692307692308,0.10714285714286,0,0.78571428571429,2.7692307692308,0.75,0.61538461538462,0.46428571428571,0.53846153846154,0.36842105263158,0.47368421052632,1.5789473684211,0.23684210526316,0.28070175438596,0.23684210526316,0.23391812865497,1.8947368421053,2.6,0.2,2.2,1,0,1,2,0.75,0,0.25,2,0.25,L,0.35714285714286,0,0,0,1.0714285714286,0.14285714285714,0.21428571428571,0.28571428571429,0,1.5,1.6428571428571,1.8571428571429,0.17857142857143,0.14285714285714,0.23684210526316,0.31578947368421,1.4736842105263,0.21052631578947,0.26315789473684,0.23245614035088,0.44956140350877,0.25187969924812,1.8,0,0.8,1,0.6,1,0,W,A
1805,0.35714285714286,0,1,1,1.3571428571429,0.20689655172414,0.28571428571429,0.20689655172414,1.3571428571429,2,1.6428571428571,0.10344827586207,0.071428571428571,0.21929824561404,0.28070175438596,1.4561403508772,0.20175438596491,0.26315789473684,0.31203007518797,0.2590027700831,1.1260387811634,0.8,0.2,0.8,2.2,0,2,2,0.5,0.5,0,1.75,0.5,D,0.78571428571429,0,0,0,1.0714285714286,0.20689655172414,0.21428571428571,0.31034482758621,0,1.6428571428571,1.7931034482759,1.7857142857143,0.20689655172414,0.071428571428571,0.36842105263158,0.36842105263158,1.3157894736842,0.28947368421053,0.31578947368421,0.26315789473684,0.42434210526316,0.27033492822967,0.4,0.4,1.6,2.2,0,1.25,0,D,H
1806,0.28571428571429,0,0,0,1.7142857142857,0.21428571428571,0.21428571428571,0.28571428571429,1.5714285714286,1.6785714285714,1.2857142857143,0.17857142857143,0.28571428571429,0.31578947368421,0.31578947368421,0.94736842105263,0.39473684210526,0.24210526315789,0.30451127819549,0.25057208237986,1.129290617849,1.8,0,1.8,1.8,0,3,0,0.5,0,0.5,1.5,0.5,W,0.64285714285714,0,0,1,0.92857142857143,0.31034482758621,0.28571428571429,0.31034482758621,0,1,1.448275862069,1.7857142857143,0.31034482758621,0.21428571428571,0.23684210526316,0.26315789473684,1.6315789473684,0.26315789473684,0.28070175438596,0.2719298245614,0.39473684210526,0.26555023923445,1.4,0.2,0.8,1.2,0.6,0.5,0.5,L,H
1807,1,1,0,0,2.3571428571429,0.27586206896552,0.21428571428571,0.55172413793103,2.5714285714286,1.2413793103448,0.92857142857143,0.24137931034483,0.28571428571429,0.31578947368421,0.42105263157895,1.1578947368421,0.28947368421053,0.24561403508772,0.28947368421053,0.26023391812865,1.7485380116959,2,0.2,1.8,1.2,0.2,4,0,0.5,0.5,0,2.25,0.75,W,1,0,0,0,1.1428571428571,0.27586206896552,0.28571428571429,0.48275862068966,0,1.2142857142857,1.0344827586207,1.4285714285714,0.37931034482759,0.28571428571429,0.36842105263158,0.47368421052632,1.3157894736842,0.26315789473684,0.33333333333333,0.3859649122807,0.28508771929825,0.31578947368421,2,0.2,2.2,0.6,0.8,0.25,0.25,L,H
1808,1,1,0,0,1.7857142857143,0.37037037037037,0.5,0.51851851851852,1.4285714285714,0.85185185185185,0.71428571428571,0.37037037037037,0.35714285714286,0.23684210526316,0.26315789473684,0.47368421052632,0.47368421052632,0.17543859649123,0.1140350877193,0.18421052631579,1.9356725146199,2.2,0.4,1.8,0.4,0.6,2,0,0.5,0,0.5,1.25,0.5,W,0.71428571428571,0,0,0,1,0.24137931034483,0.35714285714286,0.41379310344828,0,0.85714285714286,1.3103448275862,1.4285714285714,0.17241379310345,0.071428571428571,0.34210526315789,0.42105263157895,1.1578947368421,0.28947368421053,0.36842105263158,0.29824561403509,0.42105263157895,0.25506072874494,1.4,0.2,1.4,1.8,0,0.75,0.25,L,D
1809,0.5,0,0,0,1.5,0.22222222222222,0.25,0.33333333333333,1.1666666666667,1.3333333333333,1.1666666666667,0.33333333333333,0.41666666666667,0.23684210526316,0.15789473684211,1.1578947368421,0.31578947368421,0.2280701754386,0.3,0.25346260387812,1.1759002770083,1.2,0,2.2,2,0.2,2,0,1,0,0,2,1,W,0.14285714285714,0,0,0,0.64285714285714,0.20689655172414,0.21428571428571,0.31034482758621,0,1.1428571428571,1.8620689655172,2.2142857142857,0.24137931034483,0.14285714285714,0.23684210526316,0.21052631578947,1.7368421052632,0.18421052631579,0.17293233082707,0.20065789473684,0.48355263157895,0.24631578947368,1.4,0.2,1.4,1.4,0.2,0,0,L,D
1810,0.21428571428571,0,0,0,1.3571428571429,0.25,0.28571428571429,0.28571428571429,1.5,1.7142857142857,1.6428571428571,0.14285714285714,0.14285714285714,0.23684210526316,0.31578947368421,1,0.28947368421053,0.26315789473684,0.30592105263158,0.24631578947368,1.0831578947368,0.8,0.2,1.2,1.8,0,2,2,0,1,0,2,0,D,0.78571428571429,0,0,0,0.53846153846154,0.17857142857143,0.076923076923077,0.17857142857143,0,0.76923076923077,1.7857142857143,1.8461538461538,0.17857142857143,0.076923076923077,0.31578947368421,0.31578947368421,2.2105263157895,0.18421052631579,0.35087719298246,0.30701754385965,0.42982456140351,0.28654970760234,0.8,0.2,0.8,1.6,0.4,2,0,D,H
1811,1,1,0,0,2.2307692307692,0.18518518518519,0.15384615384615,0.55555555555556,2,1.2592592592593,1,0.2962962962963,0.38461538461538,0.28947368421053,0.21052631578947,0.57894736842105,0.47368421052632,0.24561403508772,0.23684210526316,0.24561403508772,1.8918128654971,0.6,0,1.2,2.2,0.2,2,1,0.25,0.5,0.25,1.25,0,W,1,1,0,0,2.1428571428571,0.21428571428571,0,0.60714285714286,0,2.1428571428571,1.0714285714286,1.1428571428571,0.28571428571429,0.35714285714286,0.23684210526316,0.36842105263158,1.0526315789474,0.42105263157895,0.26315789473684,0.25438596491228,0.18859649122807,0.20760233918129,2.2,0.4,1.4,0.4,0.6,1.5,0.25,L,D
1812,0.42857142857143,0,0,0,1.2142857142857,0.10344827586207,0.14285714285714,0.27586206896552,1.5,2.1724137931034,2.1428571428571,0.13793103448276,0.21428571428571,0.28947368421053,0.31578947368421,1.0526315789474,0.23684210526316,0.28070175438596,0.32894736842105,0.25696594427245,1.125386996904,1.2,0,1.4,1.8,0.2,1.0526315789474,1.0526315789474,0.44736842105263,0.28947368421053,0.26315789473684,1.2368421052632,0.36842105263158,D,0.5,0,1,0,0.64285714285714,0.35714285714286,0.42857142857143,0.14285714285714,0,0.57142857142857,1.1785714285714,1.1428571428571,0.28571428571429,0.21428571428571,0.21929824561404,0.15789473684211,1.7719298245614,0.20175438596491,0.16374269005848,0.19298245614035,0.48684210526316,0.25171624713959,0.2,0.2,0.2,1.4,0.2,0.92982456140351,0.13157894736842,D,D
1813,0.21428571428571,0,1,0,1.9333333333333,0.16666666666667,0.13333333333333,0.3,1.4666666666667,1.4666666666667,0.93333333333333,0.23333333333333,0.33333333333333,0.21929824561404,0.28070175438596,1.4561403508772,0.20175438596491,0.26315789473684,0.30592105263158,0.24485125858124,1.0926773455378,0.4,0.4,0.8,1.6,0.2,0,0,0,1,0,0.5,0.5,D,0.64285714285714,0,0,0,0.86666666666667,0.3,0.26666666666667,0.3,0,0.93333333333333,1.4666666666667,1.8,0.3,0.2,0.23684210526316,0.26315789473684,1.6315789473684,0.26315789473684,0.28070175438596,0.2719298245614,0.39473684210526,0.26555023923445,0.8,0.2,0.6,1.6,0.4,0.5,0.5,D,H
1814,0.28571428571429,0,0,0,1.8,0.20689655172414,0.2,0.31034482758621,1.6,1.6206896551724,1.2,0.20689655172414,0.33333333333333,0.31578947368421,0.31578947368421,0.94736842105263,0.39473684210526,0.24210526315789,0.30451127819549,0.25057208237986,1.129290617849,2.4,0,2.2,1.2,0.2,4,2,0.5,0.5,0,2,0.5,W,0.78571428571429,0,0,0,0.5,0.17241379310345,0.071428571428571,0.17241379310345,0,0.71428571428571,1.7586206896552,1.7857142857143,0.17241379310345,0.071428571428571,0.31578947368421,0.31578947368421,2.2105263157895,0.18421052631579,0.35087719298246,0.30701754385965,0.42982456140351,0.28654970760234,0.2,0.2,0,1.8,0.2,1,0.5,L,H
1815,1,1,0,0,1.7333333333333,0.39285714285714,0.53333333333333,0.5,1.3333333333333,0.82142857142857,0.66666666666667,0.39285714285714,0.4,0.23684210526316,0.26315789473684,0.47368421052632,0.47368421052632,0.17543859649123,0.1140350877193,0.18421052631579,1.9356725146199,2.2,0.4,1.8,0.4,0.6,1,0,0.75,0,0.25,1.25,0.5,W,1,0,0,0,1.0666666666667,0.26666666666667,0.26666666666667,0.46666666666667,0,1.2,1.1,1.5333333333333,0.36666666666667,0.26666666666667,0.36842105263158,0.47368421052632,1.3157894736842,0.26315789473684,0.33333333333333,0.3859649122807,0.28508771929825,0.31578947368421,1.8,0,2.4,1.2,0.6,0.5,0.25,L,D
1816,0.21428571428571,0,0,0,1.4666666666667,0.24137931034483,0.26666666666667,0.31034482758621,1.4666666666667,1.6551724137931,1.5333333333333,0.17241379310345,0.2,0.23684210526316,0.31578947368421,1,0.28947368421053,0.26315789473684,0.30592105263158,0.24631578947368,1.0831578947368,0.8,0.2,1,1.6,0.2,0,0,0,1,0,0,1,D,0.71428571428571,0,0,0,1,0.26666666666667,0.4,0.4,0,0.8,1.2666666666667,1.3333333333333,0.2,0.13333333333333,0.34210526315789,0.42105263157895,1.1578947368421,0.28947368421053,0.36842105263158,0.29824561403509,0.42105263157895,0.25506072874494,1.4,0.2,1,1.4,0.2,0,1,D,H
1817,1,1,0,0,2.1428571428571,0.21428571428571,0.21428571428571,0.53571428571429,2,1.2857142857143,1.0714285714286,0.28571428571429,0.35714285714286,0.28947368421053,0.21052631578947,0.57894736842105,0.47368421052632,0.24561403508772,0.23684210526316,0.24561403508772,1.8918128654971,0.8,0.2,1.4,2.2,0.2,0,2,0.75,0,0.25,2.75,0.25,L,0.78571428571429,0,0,0,1,0.2,0.2,0.3,0,1.6,1.8,1.8,0.2,0.066666666666667,0.36842105263158,0.36842105263158,1.3157894736842,0.28947368421053,0.31578947368421,0.26315789473684,0.42434210526316,0.27033492822967,0.2,0.2,1.4,2.2,0,1,0.25,W,H
1818,1,1,0,0,2.5714285714286,0.10344827586207,0,0.75862068965517,2.6428571428571,0.79310344827586,0.71428571428571,0.44827586206897,0.5,0.36842105263158,0.47368421052632,1.5789473684211,0.23684210526316,0.28070175438596,0.23684210526316,0.23391812865497,1.8947368421053,2,0.2,1.8,1.2,0,0,3,0.25,0.5,0.25,0.75,0.25,L,1,1,0,0,2.0666666666667,0.24137931034483,0.066666666666667,0.58620689655172,0,2.1333333333333,1.1034482758621,1.2,0.27586206896552,0.33333333333333,0.23684210526316,0.36842105263158,1.0526315789474,0.42105263157895,0.26315789473684,0.25438596491228,0.18859649122807,0.20760233918129,1.8,0.6,1.4,0.6,0.6,1.25,0.5,W,H
1819,0.35714285714286,0,1,0,1.4666666666667,0.2,0.26666666666667,0.23333333333333,1.4,1.9666666666667,1.6,0.1,0.066666666666667,0.21929824561404,0.28070175438596,1.4561403508772,0.20175438596491,0.26315789473684,0.31203007518797,0.2590027700831,1.1260387811634,1.4,0.2,1.2,2,0,2,1,1,0,0,2,0,W,0.5,0,1,0,0.66666666666667,0.37931034482759,0.46666666666667,0.13793103448276,0,0.53333333333333,1.1379310344828,1.0666666666667,0.31034482758621,0.26666666666667,0.21929824561404,0.15789473684211,1.7719298245614,0.20175438596491,0.16374269005848,0.19298245614035,0.48684210526316,0.25171624713959,0.4,0.4,0.2,1.2,0.4,1,0,L,H
1820,1,1,0,0,2.4,0.26666666666667,0.2,0.56666666666667,2.6,1.2333333333333,0.93333333333333,0.23333333333333,0.26666666666667,0.31578947368421,0.42105263157895,1.1578947368421,0.28947368421053,0.24561403508772,0.28947368421053,0.26023391812865,1.7485380116959,2,0.2,2,1.4,0,1,0,1,0,0,1,1,W,0.14285714285714,0,0,0,0.66666666666667,0.23333333333333,0.26666666666667,0.3,0,1.0666666666667,1.8,2.0666666666667,0.26666666666667,0.2,0.23684210526316,0.21052631578947,1.7368421052632,0.18421052631579,0.17293233082707,0.20065789473684,0.48355263157895,0.24631578947368,1.6,0.4,1.4,1,0.4,0,0,L,D
